train_mae_step,train_mse_step,train_pearson_r_step,train_r2_step,train_loss_step,epoch,step,val_mae,val_mse,val_pearson_r,val_r2,val_loss,train_mae,train_mse,train_pearson_r,train_r2,train_loss,test_kendall_tau,test_mae,test_mse,test_pearson_r,test_r2,test_loss
32.837554931640625,1554.415283203125,0.6662160158157349,-2.9158082008361816,1554.415283203125,0,49,,,,,,,,,,,,,,,,
12.55919361114502,290.75238037109375,0.5519284605979919,0.25319451093673706,290.75238037109375,0,99,,,,,,,,,,,,,,,,
12.076444625854492,227.2277374267578,0.6102988123893738,0.3712678551673889,227.2277374267578,0,149,,,,,,,,,,,,,,,,
11.934377670288086,239.11404418945312,0.6557958722114563,0.427041232585907,239.11404418945312,0,199,,,,,,,,,,,,,,,,
11.794838905334473,231.56417846679688,0.5904145836830139,0.34790027141571045,231.56417846679688,0,249,,,,,,,,,,,,,,,,
12.550227165222168,255.9394989013672,0.5642696022987366,0.2814984917640686,255.9394989013672,0,299,,,,,,,,,,,,,,,,
11.422879219055176,207.6047821044922,0.6377325057983398,0.3839977979660034,207.6047821044922,0,349,,,,,,,,,,,,,,,,
,,,,,0,351,11.710358619689941,238.0166473388672,0.6414585709571838,0.40126746892929077,238.0140380859375,,,,,,,,,,,
,,,,,0,351,,,,,,22.227134704589844,1428.7470703125,0.2891879379749298,-2.6541974544525146,1428.1558837890625,,,,,,
12.440637588500977,251.40782165527344,0.583838164806366,0.33559340238571167,251.40782165527344,1,399,,,,,,,,,,,,,,,,
12.176507949829102,261.75347900390625,0.587721586227417,0.2989858388900757,261.75347900390625,1,449,,,,,,,,,,,,,,,,
13.265373229980469,296.8272705078125,0.5748919248580933,0.3225780129432678,296.8272705078125,1,499,,,,,,,,,,,,,,,,
11.122888565063477,228.60800170898438,0.6462863087654114,0.4077572822570801,228.60800170898438,1,549,,,,,,,,,,,,,,,,
12.44279670715332,262.992919921875,0.5956224799156189,0.35067546367645264,262.992919921875,1,599,,,,,,,,,,,,,,,,
10.746633529663086,190.86160278320312,0.6356729865074158,0.40240490436553955,190.86160278320312,1,649,,,,,,,,,,,,,,,,
11.074432373046875,214.50819396972656,0.7065262198448181,0.4988240599632263,214.50819396972656,1,699,,,,,,,,,,,,,,,,
,,,,,1,703,11.672304153442383,229.9526824951172,0.6522480249404907,0.42155247926712036,229.9467010498047,,,,,,,,,,,
,,,,,1,703,,,,,,11.883706092834473,235.7898406982422,0.6301496028900146,0.396975576877594,235.7722930908203,,,,,,
12.502776145935059,267.2334289550781,0.6640459299087524,0.4368011951446533,267.2334289550781,2,749,,,,,,,,,,,,,,,,
12.895047187805176,300.050537109375,0.5884084701538086,0.3306353688240051,300.050537109375,2,799,,,,,,,,,,,,,,,,
12.313725471496582,258.12738037109375,0.6249954104423523,0.384265661239624,258.12738037109375,2,849,,,,,,,,,,,,,,,,
12.07349967956543,243.37615966796875,0.66366046667099,0.420998752117157,243.37615966796875,2,899,,,,,,,,,,,,,,,,
11.679788589477539,204.55813598632812,0.6696492433547974,0.40043526887893677,204.55813598632812,2,949,,,,,,,,,,,,,,,,
11.024826049804688,220.45419311523438,0.6293961405754089,0.3906784653663635,220.45419311523438,2,999,,,,,,,,,,,,,,,,
11.956398010253906,245.835205078125,0.6882420778274536,0.46980559825897217,245.835205078125,2,1049,,,,,,,,,,,,,,,,
,,,,,2,1055,11.631235122680664,225.45431518554688,0.6585546135902405,0.4328681230545044,225.4476318359375,,,,,,,,,,,
,,,,,2,1055,,,,,,11.753118515014648,230.5129852294922,0.6406763792037964,0.41041314601898193,230.513671875,,,,,,
11.008234024047852,197.8758087158203,0.6009691953659058,0.34476935863494873,197.8758087158203,3,1099,,,,,,,,,,,,,,,,
10.915987968444824,194.52532958984375,0.6394262909889221,0.39972174167633057,194.52532958984375,3,1149,,,,,,,,,,,,,,,,
11.63043212890625,227.45440673828125,0.6506239175796509,0.41965508460998535,227.45440673828125,3,1199,,,,,,,,,,,,,,,,
12.345420837402344,243.47256469726562,0.6939381957054138,0.45333611965179443,243.47256469726562,3,1249,,,,,,,,,,,,,,,,
12.451078414916992,244.12306213378906,0.6544771194458008,0.42272764444351196,244.12306213378906,3,1299,,,,,,,,,,,,,,,,
11.659093856811523,224.8540496826172,0.6469430327415466,0.4122123122215271,224.8540496826172,3,1349,,,,,,,,,,,,,,,,
12.893671989440918,284.6267395019531,0.6548178195953369,0.42393046617507935,284.6267395019531,3,1399,,,,,,,,,,,,,,,,
,,,,,3,1407,12.22736930847168,230.21737670898438,0.6667770743370056,0.4208865761756897,230.2120361328125,,,,,,,,,,,
