train_accuracy_step,train_auroc_step,train_f1score_step,train_loss_step,epoch,step,val_accuracy,val_auroc,val_f1score,val_loss,train_accuracy,train_auroc,train_f1score,train_loss
0.81640625,0.8568609952926636,0.833922266960144,0.47681933641433716,94,16499,,,,,,,,
,,,,94,16529,0.7807159423828125,0.8485022783279419,0.7918729782104492,0.48601192235946655,,,,
,,,,94,16529,,,,,0.7805733680725098,0.850159764289856,0.7946640849113464,0.48417890071868896
0.75,0.8165640234947205,0.7730496525764465,0.5267899632453918,95,16549,,,,,,,,
0.75,0.8175927400588989,0.7664233446121216,0.5263813734054565,95,16599,,,,,,,,
0.8203125,0.8790940046310425,0.817460298538208,0.44872426986694336,95,16649,,,,,,,,
0.74609375,0.8399041891098022,0.7528517246246338,0.5135561227798462,95,16699,,,,,,,,
,,,,95,16703,0.781435489654541,0.8536505103111267,0.7982732653617859,0.4790197014808655,,,,
,,,,95,16703,,,,,0.7837661504745483,0.8511843085289001,0.7977199554443359,0.4823431372642517
0.8359375,0.8821075558662415,0.8444444537162781,0.4504096508026123,96,16749,,,,,,,,
0.7890625,0.8952834606170654,0.7804877758026123,0.4252016544342041,96,16799,,,,,,,,
0.78125,0.8756027221679688,0.7666666507720947,0.4651382565498352,96,16849,,,,,,,,
,,,,96,16877,0.7771182060241699,0.8522450923919678,0.7832779288291931,0.4834950268268585,,,,
,,,,96,16877,,,,,0.7827993035316467,0.8506841659545898,0.7970417737960815,0.4833555519580841
0.7421875,0.8073893189430237,0.7338709831237793,0.5392336249351501,97,16899,,,,,,,,
0.765625,0.8378528356552124,0.7560975551605225,0.5102505683898926,97,16949,,,,,,,,
0.77734375,0.8487546443939209,0.7942238450050354,0.4910721778869629,97,16999,,,,,,,,
0.7890625,0.8723312020301819,0.811188817024231,0.4586119055747986,97,17049,,,,,,,,
,,,,97,17051,0.7825148701667786,0.852814793586731,0.792303740978241,0.48040062189102173,,,,
,,,,97,17051,,,,,0.7844182252883911,0.8519879579544067,0.7982323169708252,0.4812437891960144
0.84375,0.8941104412078857,0.8571428656578064,0.4246167540550232,98,17099,,,,,,,,
0.7265625,0.8136805891990662,0.7552447319030762,0.5522459745407104,98,17149,,,,,,,,
0.75,0.8525546789169312,0.7460317611694336,0.5056355595588684,98,17199,,,,,,,,
,,,,98,17225,0.7861126065254211,0.8551133871078491,0.8003358244895935,0.47710704803466797,,,,
,,,,98,17225,,,,,0.7825070023536682,0.8506271243095398,0.7969776391983032,0.4828987419605255
0.73046875,0.8206896781921387,0.7561837434768677,0.523953914642334,99,17249,,,,,,,,
0.71484375,0.8238779306411743,0.7345454692840576,0.5363887548446655,99,17299,,,,,,,,
0.77734375,0.8737680315971375,0.7927272915840149,0.45045149326324463,99,17349,,,,,,,,
0.7379679083824158,0.778270959854126,0.774193525314331,0.5620286464691162,99,17399,,,,,,,,
,,,,99,17399,0.777298092842102,0.8508387207984924,0.7926992774009705,0.48185479640960693,,,,
,,,,99,17399,,,,,0.7860820889472961,0.8546220064163208,0.8001176714897156,0.4777803122997284
0.76171875,0.8454079031944275,0.7889273166656494,0.4852888584136963,100,17449,,,,,,,,
0.8046875,0.8476601839065552,0.8299319744110107,0.4806249141693115,100,17499,,,,,,,,
0.76953125,0.8295744061470032,0.8026756048202515,0.5054299235343933,100,17549,,,,,,,,
,,,,100,17573,0.7729807496070862,0.8467763066291809,0.7883260846138,0.4878983199596405,,,,
,,,,100,17573,,,,,0.7819449305534363,0.851527988910675,0.7959604263305664,0.48210057616233826
0.77734375,0.8499537706375122,0.7971529960632324,0.4736507534980774,101,17599,,,,,,,,
0.80078125,0.8902319669723511,0.8089887499809265,0.42054232954978943,101,17649,,,,,,,,
0.74609375,0.850061297416687,0.7703180313110352,0.49061161279678345,101,17699,,,,,,,,
,,,,101,17747,0.7837740778923035,0.8518067598342896,0.7963402271270752,0.48107218742370605,,,,
,,,,101,17747,,,,,0.7827318906784058,0.8523155450820923,0.7962295413017273,0.48076146841049194
0.7890625,0.862993597984314,0.8098591566085815,0.4693368077278137,102,17749,,,,,,,,
0.7734375,0.8488423228263855,0.7803030014038086,0.5098701119422913,102,17799,,,,,,,,
0.75,0.8788608908653259,0.7557252049446106,0.4802858531475067,102,17849,,,,,,,,
0.7890625,0.8739495277404785,0.8085106611251831,0.44785764813423157,102,17899,,,,,,,,
,,,,102,17921,0.7823349237442017,0.8496255874633789,0.7957460880279541,0.4842175841331482,,,,
,,,,102,17921,,,,,0.7863743901252747,0.8542689681053162,0.8002858757972717,0.4778417944908142
0.75390625,0.8434030413627625,0.7548637986183167,0.5012731552124023,103,17949,,,,,,,,
0.765625,0.8083256483078003,0.782608687877655,0.5463682413101196,103,17999,,,,,,,,
0.78125,0.8478409051895142,0.8108108043670654,0.49240633845329285,103,18049,,,,,,,,
,,,,103,18095,0.7812556028366089,0.8535776138305664,0.797603189945221,0.4786286950111389,,,,
,,,,103,18095,,,,,0.78473299741745,0.8536159992218018,0.7984930276870728,0.4786146879196167
0.7890625,0.8370601534843445,0.804347813129425,0.49608317017555237,104,18099,,,,,,,,
0.76171875,0.8311664462089539,0.7588932514190674,0.5042754411697388,104,18149,,,,,,,,
0.796875,0.8575267195701599,0.7919999957084656,0.47609448432922363,104,18199,,,,,,,,
0.80859375,0.8678774237632751,0.8280701637268066,0.45778608322143555,104,18249,,,,,,,,
,,,,104,18269,0.7821550369262695,0.8555815815925598,0.8033771514892578,0.47742629051208496,,,,
,,,,104,18269,,,,,0.7881506681442261,0.8563664555549622,0.801833987236023,0.475077748298645
0.84765625,0.8910220265388489,0.8641114830970764,0.4200909733772278,105,18299,,,,,,,,
0.80078125,0.8839694261550903,0.8172042965888977,0.4416825473308563,105,18349,,,,,,,,
0.84375,0.9083483219146729,0.8620689511299133,0.3961564302444458,105,18399,,,,,,,,
,,,,105,18443,0.783054530620575,0.8550446629524231,0.7990000247955322,0.47667163610458374,,,,
,,,,105,18443,,,,,0.7856548428535461,0.8544955253601074,0.7997563481330872,0.47769492864608765
0.82421875,0.8913628458976746,0.8192771077156067,0.42929601669311523,106,18449,,,,,,,,
0.8046875,0.8686274886131287,0.8091602921485901,0.4632124900817871,106,18499,,,,,,,,
0.80859375,0.8788793087005615,0.8280701637268066,0.43751785159111023,106,18549,,,,,,,,
0.7578125,0.8043491840362549,0.7801418304443359,0.543166995048523,106,18599,,,,,,,,
,,,,106,18617,0.7758589386940002,0.8504639267921448,0.7949983477592468,0.4839187562465668,,,,
,,,,106,18617,,,,,0.7868465185165405,0.8560177087783813,0.8004462718963623,0.47576719522476196
0.79296875,0.826339602470398,0.8113878965377808,0.5131955146789551,107,18649,,,,,,,,
0.859375,0.9151559472084045,0.8656716346740723,0.38381385803222656,107,18699,,,,,,,,
0.82421875,0.8839285969734192,0.8288973569869995,0.4497436583042145,107,18749,,,,,,,,
,,,,107,18791,0.7832344174385071,0.8539581298828125,0.7987977862358093,0.47837987542152405,,,,
,,,,107,18791,,,,,0.7861045598983765,0.8541340827941895,0.7997389435768127,0.478474885225296
0.73828125,0.8274430632591248,0.7665505409240723,0.5651166439056396,108,18799,,,,,,,,
0.75,0.8197944760322571,0.7647058963775635,0.534846305847168,108,18849,,,,,,,,
0.77734375,0.8373044729232788,0.7710843086242676,0.4994527995586395,108,18899,,,,,,,,
0.796875,0.8537946343421936,0.8231292366981506,0.472480833530426,108,18949,,,,,,,,
,,,,108,18965,0.7733405232429504,0.8479200005531311,0.8001269102096558,0.4936465620994568,,,,
,,,,108,18965,,,,,0.786486804485321,0.8548672199249268,0.8005544543266296,0.47721484303474426
0.7734375,0.8408253192901611,0.7769230604171753,0.4997652471065521,109,18999,,,,,,,,
0.79296875,0.8405797481536865,0.8127208352088928,0.5005706548690796,109,19049,,,,,,,,
0.74609375,0.8485348224639893,0.775086522102356,0.5146157145500183,109,19099,,,,,,,,
,,,,109,19139,0.7816153764724731,0.8515815734863281,0.7986732721328735,0.4808967411518097,,,,
,,,,109,19139,,,,,0.787543535232544,0.8558485507965088,0.8011866807937622,0.475906640291214
0.82421875,0.8843386769294739,0.8474576473236084,0.4470255970954895,110,19149,,,,,,,,
0.74609375,0.8269691467285156,0.761904776096344,0.5107885599136353,110,19199,,,,,,,,
0.81640625,0.8792383670806885,0.846905529499054,0.4300885498523712,110,19249,,,,,,,,
0.796875,0.8538000583648682,0.8115941882133484,0.4829661548137665,110,19299,,,,,,,,
,,,,110,19313,0.7882712483406067,0.8573411107063293,0.8011488318443298,0.47288942337036133,,,,
,,,,110,19313,,,,,0.7871613502502441,0.8559511303901672,0.8006822466850281,0.4755489230155945
0.82421875,0.8803594708442688,0.8387096524238586,0.4514425992965698,111,19349,,,,,,,,
0.78515625,0.8502450585365295,0.7940074801445007,0.4885547161102295,111,19399,,,,,,,,
0.79296875,0.8790223598480225,0.8140350580215454,0.43626725673675537,111,19449,,,,,,,,
,,,,111,19487,0.7891707420349121,0.8595714569091797,0.8047317266464233,0.4693305492401123,,,,
,,,,111,19487,,,,,0.7906014323234558,0.8578732013702393,0.8040894269943237,0.4729824662208557
0.80859375,0.8836396932601929,0.8178438544273376,0.4346020221710205,112,19499,,,,,,,,
0.80078125,0.8557085990905762,0.8185053467750549,0.48218870162963867,112,19549,,,,,,,,
0.78125,0.8667400479316711,0.7956204414367676,0.45495176315307617,112,19599,,,,,,,,
0.7734375,0.84825599193573,0.7883211970329285,0.48119670152664185,112,19649,,,,,,,,
,,,,112,19661,0.7832344174385071,0.8563385009765625,0.8037778735160828,0.47616344690322876,,,,
,,,,112,19661,,,,,0.7901517748832703,0.8574878573417664,0.8036522269248962,0.47306498885154724
0.78515625,0.8493560552597046,0.800000011920929,0.4826938509941101,113,19699,,,,,,,,
0.7734375,0.8507243394851685,0.7786259651184082,0.47859859466552734,113,19749,,,,,,,,
0.8515625,0.9124042987823486,0.8724831938743591,0.3928055167198181,113,19799,,,,,,,,
,,,,113,19835,0.788631021976471,0.8580664396286011,0.8064569234848022,0.47299885749816895,,,,
,,,,113,19835,,,,,0.7899494171142578,0.8581847548484802,0.8030111193656921,0.47242748737335205
0.84765625,0.8985704779624939,0.8668941855430603,0.41016870737075806,114,19849,,,,,,,,
0.8359375,0.8922793865203857,0.8500000238418579,0.4373549818992615,114,19899,,,,,,,,
0.80859375,0.8744951486587524,0.8350168466567993,0.44229647517204285,114,19949,,,,,,,,
0.7734375,0.8393687009811401,0.7835820913314819,0.49784374237060547,114,19999,,,,,,,,
,,,,114,20009,0.7735204100608826,0.8530184030532837,0.7753791213035583,0.4874991774559021,,,,
,,,,114,20009,,,,,0.7894322872161865,0.8573545813560486,0.8031198382377625,0.4736926555633545
0.828125,0.8909926414489746,0.8417266011238098,0.43354350328445435,115,20049,,,,,,,,
0.77734375,0.8492385745048523,0.7985865473747253,0.4865695536136627,115,20099,,,,,,,,
0.7734375,0.834436297416687,0.7835820913314819,0.508887529373169,115,20149,,,,,,,,
,,,,115,20183,0.7850332856178284,0.8552103638648987,0.8001338243484497,0.47526976466178894,,,,
,,,,115,20183,,,,,0.7887577414512634,0.8576012849807739,0.8020980358123779,0.47275644540786743
0.7734375,0.8649987578392029,0.7734375,0.4661877155303955,116,20199,,,,,,,,
0.75,0.8172439336776733,0.7746478915214539,0.5254164934158325,116,20249,,,,,,,,
0.7890625,0.8412649631500244,0.787401556968689,0.5065460801124573,116,20299,,,,,,,,
0.796875,0.8771312236785889,0.8169013857841492,0.442743182182312,116,20349,,,,,,,,
,,,,116,20357,0.7868321537971497,0.859490156173706,0.8045521974563599,0.47099071741104126,,,,
,,,,116,20357,,,,,0.788555383682251,0.8575543165206909,0.801962673664093,0.47311291098594666
0.7578125,0.8495163917541504,0.7669172883033752,0.5112548470497131,117,20399,,,,,,,,
0.80078125,0.8454411029815674,0.821052610874176,0.4900631606578827,117,20449,,,,,,,,
0.83984375,0.89593505859375,0.8353413939476013,0.4286345839500427,117,20499,,,,,,,,
,,,,117,20531,0.7843137383460999,0.8523632287979126,0.7954273819923401,0.48038196563720703,,,,
,,,,117,20531,,,,,0.7898594737052917,0.8580110669136047,0.8035233616828918,0.4727737605571747
0.76953125,0.8391400575637817,0.8013467788696289,0.4876349866390228,118,20549,,,,,,,,
0.8046875,0.8789598941802979,0.8031495809555054,0.4371737241744995,118,20599,,,,,,,,
0.81640625,0.8886040449142456,0.8212927579879761,0.4376702904701233,118,20649,,,,,,,,
0.80859375,0.8864293098449707,0.7914893627166748,0.43710559606552124,118,20699,,,,,,,,
,,,,118,20705,0.7862924933433533,0.8562310934066772,0.80460524559021,0.47519469261169434,,,,
,,,,118,20705,,,,,0.790803849697113,0.8595203161239624,0.8041840195655823,0.4702138304710388
0.75,0.8249768614768982,0.7793103456497192,0.5053954124450684,119,20749,,,,,,,,
0.76953125,0.85333251953125,0.7756654024124146,0.4830222427845001,119,20799,,,,,,,,
0.828125,0.9022956490516663,0.8428571224212646,0.40533769130706787,119,20849,,,,,,,,
,,,,119,20879,0.7853930592536926,0.8585472106933594,0.8043941855430603,0.4741455018520355,,,,
,,,,119,20879,,,,,0.7932771444320679,0.8614412546157837,0.8067188262939453,0.46749746799468994
0.796875,0.8687634468078613,0.8255033493041992,0.45386403799057007,120,20899,,,,,,,,
0.8125,0.8629902601242065,0.8016529083251953,0.47526419162750244,120,20949,,,,,,,,
0.81640625,0.8652573823928833,0.8278388381004333,0.45562952756881714,120,20999,,,,,,,,
0.82421875,0.8903581500053406,0.8351648449897766,0.4187045097351074,120,21049,,,,,,,,
,,,,120,21053,0.7909696102142334,0.8602560758590698,0.8050335645675659,0.46905839443206787,,,,
,,,,120,21053,,,,,0.7926925420761108,0.8597187995910645,0.8060335516929626,0.4697383940219879
0.7578125,0.827114462852478,0.7737226486206055,0.5460904836654663,121,21099,,,,,,,,
0.82421875,0.8999572992324829,0.8363636136054993,0.420230507850647,121,21149,,,,,,,,
0.78515625,0.8425858020782471,0.7843137383460999,0.5104925632476807,121,21199,,,,,,,,
,,,,121,21227,0.7817952632904053,0.8594976663589478,0.8039437532424927,0.4742678105831146,,,,
,,,,121,21227,,,,,0.790803849697113,0.8597124814987183,0.8039199113845825,0.47009316086769104
0.80078125,0.8708176612854004,0.829431414604187,0.4448508620262146,122,21249,,,,,,,,
0.8046875,0.8909973502159119,0.800000011920929,0.4318971335887909,122,21299,,,,,,,,
0.82421875,0.8677181005477905,0.8409894108772278,0.4670664668083191,122,21349,,,,,,,,
0.78125,0.8524580001831055,0.7846153974533081,0.4821573495864868,122,21399,,,,,,,,
,,,,122,21401,0.7843137383460999,0.8577067852020264,0.795217752456665,0.47270897030830383,,,,
,,,,122,21401,,,,,0.7917481660842896,0.8608499765396118,0.8048955202102661,0.4682081341743469
0.82421875,0.8836822509765625,0.8375450968742371,0.43681010603904724,123,21449,,,,,,,,
0.77734375,0.8577358722686768,0.8201892971992493,0.47053277492523193,123,21499,,,,,,,,
0.80078125,0.8662509918212891,0.8172042965888977,0.4749477505683899,123,21549,,,,,,,,
,,,,123,21575,0.7726209759712219,0.8465695381164551,0.7817679643630981,0.48953598737716675,,,,
,,,,123,21575,,,,,0.7914783358573914,0.8601281642913818,0.8045768737792969,0.4695979654788971
0.8046875,0.8554831147193909,0.8226950168609619,0.48398393392562866,124,21599,,,,,,,,
0.81640625,0.8919498324394226,0.800000011920929,0.4292374849319458,124,21649,,,,,,,,
0.796875,0.8531297445297241,0.7984496355056763,0.49162453413009644,124,21699,,,,,,,,
0.8128342032432556,0.9196428656578064,0.8066298365592957,0.37288081645965576,124,21749,,,,,,,,
,,,,124,21749,0.7882712483406067,0.8612980246543884,0.8075854182243347,0.4696316421031952,,,,
,,,,124,21749,,,,,0.7900843024253845,0.8594395518302917,0.8032538294792175,0.47032004594802856
0.8125,0.8702407479286194,0.8048780560493469,0.4593609571456909,125,21799,,,,,,,,
0.7890625,0.8602739572525024,0.8098591566085815,0.4657254219055176,125,21849,,,,,,,,
0.77734375,0.8497099876403809,0.791208803653717,0.49592164158821106,125,21899,,,,,,,,
,,,,125,21923,0.788631021976471,0.8610008955001831,0.801016092300415,0.467390239238739,,,,
,,,,125,21923,,,,,0.7930747866630554,0.8611185550689697,0.8064034581184387,0.4681350886821747
0.78125,0.8550697565078735,0.772357702255249,0.4945000112056732,126,21949,,,,,,,,
0.80859375,0.8837920427322388,0.8393442630767822,0.42549392580986023,126,21999,,,,,,,,
0.76953125,0.8476800918579102,0.7667984366416931,0.48412013053894043,126,22049,,,,,,,,
,,,,126,22097,0.7870120406150818,0.8570457696914673,0.8026666641235352,0.47359034419059753,,,,
,,,,126,22097,,,,,0.790871262550354,0.860589861869812,0.8042018413543701,0.46881094574928284
0.765625,0.8499537706375122,0.7857142686843872,0.48327451944351196,127,22099,,,,,,,,
0.8125,0.8748748302459717,0.835616409778595,0.44577959179878235,127,22149,,,,,,,,
0.81640625,0.89251708984375,0.8142292499542236,0.418144553899765,127,22199,,,,,,,,
0.8046875,0.8645220994949341,0.8214285969734192,0.45424214005470276,127,22249,,,,,,,,
,,,,127,22271,0.7900701761245728,0.860735297203064,0.8002738356590271,0.4677956998348236,,,,
,,,,127,22271,,,,,0.7926250696182251,0.8617163896560669,0.8059582114219666,0.4670359790325165
0.796875,0.8571163415908813,0.8142856955528259,0.4712662100791931,128,22299,,,,,,,,
0.80859375,0.876070499420166,0.8205128312110901,0.4459691643714905,128,22349,,,,,,,,
0.80859375,0.8667277097702026,0.8178438544273376,0.4672253727912903,128,22399,,,,,,,,
,,,,128,22445,0.7875517010688782,0.861926257610321,0.8089923858642578,0.4706648290157318,,,,
,,,,128,22445,,,,,0.7932996153831482,0.8618381023406982,0.8060179948806763,0.4666551649570465
0.78515625,0.8498526811599731,0.7955390214920044,0.48951423168182373,129,22449,,,,,,,,
0.7578125,0.842483401298523,0.770370364189148,0.49582624435424805,129,22499,,,,,,,,
0.81640625,0.8933497667312622,0.8350877165794373,0.41482529044151306,129,22549,,,,,,,,
0.80859375,0.860125720500946,0.8372092843055725,0.46056967973709106,129,22599,,,,,,,,
,,,,129,22619,0.774060070514679,0.8459187746047974,0.7961700558662415,0.49149617552757263,,,,
,,,,129,22619,,,,,0.7935019731521606,0.8614219427108765,0.8066689372062683,0.4673885107040405
0.79296875,0.8551282286643982,0.8014981150627136,0.47674572467803955,130,22649,,,,,,,,
0.80078125,0.8662634491920471,0.8158844709396362,0.4654015898704529,130,22699,,,,,,,,
0.80078125,0.8661595582962036,0.8271186351776123,0.45836567878723145,130,22749,,,,,,,,
,,,,130,22793,0.785932719707489,0.8595499992370605,0.7906404137611389,0.47529760003089905,,,,
,,,,130,22793,,,,,0.7905340194702148,0.8597305417060852,0.8035510778427124,0.4695741534233093
0.73046875,0.837890625,0.7595818638801575,0.5422792434692383,131,22799,,,,,,,,
0.78125,0.8565270900726318,0.7627118825912476,0.47039783000946045,131,22849,,,,,,,,
0.82421875,0.8925858736038208,0.8314606547355652,0.4256604015827179,131,22899,,,,,,,,
0.76953125,0.8527092933654785,0.8039867281913757,0.48438751697540283,131,22949,,,,,,,,
,,,,131,22967,0.7855729460716248,0.8594169616699219,0.7998656630516052,0.47061222791671753,,,,
,,,,131,22967,,,,,0.7936368584632874,0.861640453338623,0.8066975474357605,0.4672031104564667
0.7890625,0.8664217591285706,0.8014705777168274,0.46375027298927307,132,22999,,,,,,,,
0.765625,0.8268470764160156,0.795918345451355,0.5145261883735657,132,23049,,,,,,,,
0.76171875,0.8466565012931824,0.7447698712348938,0.4893879294395447,132,23099,,,,,,,,
,,,,132,23141,0.778557300567627,0.8512802124023438,0.8002595901489258,0.48370522260665894,,,,
,,,,132,23141,,,,,0.7905340194702148,0.8598301410675049,0.8037083745002747,0.46978986263275146
0.75,0.822972297668457,0.7808219194412231,0.5207152962684631,133,23149,,,,,,,,
0.77734375,0.8350560069084167,0.8027681708335876,0.49556252360343933,133,23199,,,,,,,,
0.7578125,0.8243780136108398,0.7832167744636536,0.5249531269073486,133,23249,,,,,,,,
0.7890625,0.867156445980072,0.7954545617103577,0.4585649371147156,133,23299,,,,,,,,
,,,,133,23315,0.7879114747047424,0.8624387383460999,0.8070060610771179,0.46778589487075806,,,,
,,,,133,23315,,,,,0.791298508644104,0.861466646194458,0.8046059012413025,0.4672519564628601
0.80078125,0.8895878195762634,0.801556408405304,0.43299052119255066,134,23349,,,,,,,,
0.77734375,0.8561903238296509,0.7896679043769836,0.49113330245018005,134,23399,,,,,,,,
0.85546875,0.9242676496505737,0.8762542009353638,0.3751871585845947,134,23449,,,,,,,,
,,,,134,23489,0.7834143042564392,0.8578298091888428,0.8019084930419922,0.47448650002479553,,,,
,,,,134,23489,,,,,0.7945812344551086,0.8635267019271851,0.8076145648956299,0.464074045419693
0.81640625,0.8623813986778259,0.833922266960144,0.46269336342811584,135,23499,,,,,,,,
0.77734375,0.8576488494873047,0.7927272915840149,0.47819170355796814,135,23549,,,,,,,,
0.8046875,0.8782274723052979,0.8062015771865845,0.4425398111343384,135,23599,,,,,,,,
0.796875,0.8583205938339233,0.7952755689620972,0.47425052523612976,135,23649,,,,,,,,
,,,,135,23663,0.7906098365783691,0.8624563813209534,0.808552622795105,0.466261625289917,,,,
,,,,135,23663,,,,,0.7955030798912048,0.8636084794998169,0.8081749677658081,0.46426886320114136
0.796875,0.8819581866264343,0.8030303120613098,0.44405120611190796,136,23699,,,,,,,,
0.7890625,0.8820635676383972,0.7938931584358215,0.45825764536857605,136,23749,,,,,,,,
0.78515625,0.8543002009391785,0.8014440536499023,0.4919500946998596,136,23799,,,,,,,,
,,,,136,23837,0.7861126065254211,0.8574447631835938,0.8027210831642151,0.4735557436943054,,,,
,,,,136,23837,,,,,0.7977066040039062,0.8647330403327942,0.8106890916824341,0.46245092153549194
0.78125,0.8718793988227844,0.7894737124443054,0.46158671379089355,137,23849,,,,,,,,
0.8203125,0.8717759847640991,0.8296296000480652,0.4616606831550598,137,23899,,,,,,,,
0.79296875,0.8393652439117432,0.8127208352088928,0.5193986892700195,137,23949,,,,,,,,
0.796875,0.8559316992759705,0.8206896781921387,0.4721963703632355,137,23999,,,,,,,,
,,,,137,24011,0.7900701761245728,0.8635608553886414,0.8065639138221741,0.46470826864242554,,,,
,,,,137,24011,,,,,0.7940415740013123,0.862517774105072,0.8070360422134399,0.465859979391098
0.828125,0.8885490894317627,0.8320610523223877,0.4261325001716614,138,24049,,,,,,,,
0.77734375,0.8443965911865234,0.7896679043769836,0.4952477812767029,138,24099,,,,,,,,
0.80859375,0.8577432036399841,0.8434504866600037,0.46150028705596924,138,24149,,,,,,,,
,,,,138,24185,0.7927684783935547,0.8625758290290833,0.8046795725822449,0.4668291509151459,,,,
,,,,138,24185,,,,,0.7930073142051697,0.8628159761428833,0.806115984916687,0.46484941244125366
0.78515625,0.8611949682235718,0.8122866749763489,0.46828576922416687,139,24199,,,,,,,,
0.78515625,0.8612552881240845,0.8014440536499023,0.47419309616088867,139,24249,,,,,,,,
0.8125,0.8680338859558105,0.8153846263885498,0.45288312435150146,139,24299,,,,,,,,
0.76953125,0.850418746471405,0.7822878360748291,0.4818302392959595,139,24349,,,,,,,,
,,,,139,24359,0.7839539647102356,0.8565235137939453,0.8013890981674194,0.47620970010757446,,,,
,,,,139,24359,,,,,0.7971220016479492,0.8652907609939575,0.8101340532302856,0.4616270959377289
0.828125,0.8810963034629822,0.8345864415168762,0.4372134804725647,140,24399,,,,,,,,
0.7734375,0.8489287495613098,0.7734375,0.47932547330856323,140,24449,,,,,,,,
0.8125,0.8918273448944092,0.8367347121238708,0.4361425042152405,140,24499,,,,,,,,
,,,,140,24533,0.7819751501083374,0.8543024063110352,0.8020254969596863,0.4788934290409088,,,,
,,,,140,24533,,,,,0.7954356670379639,0.8637863397598267,0.8082936406135559,0.4635099172592163
0.8046875,0.8684371709823608,0.8031495809555054,0.45810002088546753,141,24549,,,,,,,,
0.79296875,0.8546077013015747,0.8215488195419312,0.4710828363895416,141,24599,,,,,,,,
0.78515625,0.8764092922210693,0.7970479726791382,0.4427192211151123,141,24649,,,,,,,,
0.79296875,0.8804429769515991,0.8203389644622803,0.436786949634552,141,24699,,,,,,,,
,,,,141,24707,0.7895305156707764,0.8640435934066772,0.8050649762153625,0.4630470275878906,,,,
,,,,141,24707,,,,,0.7927599549293518,0.8623578548431396,0.8060517907142639,0.46588388085365295
0.80078125,0.8621489405632019,0.7968127727508545,0.46680116653442383,142,24749,,,,,,,,
0.80078125,0.8711484670639038,0.8327868580818176,0.4449566602706909,142,24799,,,,,,,,
0.8203125,0.8987364768981934,0.8145161271095276,0.40905800461769104,142,24849,,,,,,,,
,,,,142,24881,0.7956467270851135,0.8657634854316711,0.805145800113678,0.46091020107269287,,,,
,,,,142,24881,,,,,0.7987633347511292,0.8665525317192078,0.8113963007926941,0.45944327116012573
0.77734375,0.8485352993011475,0.7692307829856873,0.49872690439224243,143,24899,,,,,,,,
0.81640625,0.8506714701652527,0.8362369537353516,0.48083794116973877,143,24949,,,,,,,,
0.8046875,0.8797653913497925,0.7983871102333069,0.4389384686946869,143,24999,,,,,,,,
0.73046875,0.8256504535675049,0.731517493724823,0.5263161659240723,143,25049,,,,,,,,
,,,,143,25055,0.7884511351585388,0.8607289791107178,0.8014184236526489,0.46961191296577454,,,,
,,,,143,25055,,,,,0.7954131364822388,0.8639109134674072,0.808260440826416,0.46340814232826233
0.80078125,0.87713623046875,0.8045976758003235,0.4456356167793274,144,25099,,,,,,,,
0.8046875,0.8841813206672668,0.8120300769805908,0.4452888071537018,144,25149,,,,,,,,
0.76171875,0.814018964767456,0.7765567898750305,0.5502586364746094,144,25199,,,,,,,,
,,,,144,25229,0.7934880256652832,0.8597933053970337,0.8059499859809875,0.47077083587646484,,,,
,,,,144,25229,,,,,0.7963350415229797,0.8643845915794373,0.8090721368789673,0.46276241540908813
0.80078125,0.8517249226570129,0.7883817553520203,0.4843856692314148,145,25249,,,,,,,,
0.75,0.8264563679695129,0.7629629373550415,0.5152474641799927,145,25299,,,,,,,,
0.796875,0.8644077777862549,0.8059701323509216,0.46692758798599243,145,25349,,,,,,,,
0.796875,0.8614211082458496,0.8219178318977356,0.46712055802345276,145,25399,,,,,,,,
,,,,145,25403,0.784493625164032,0.8619590401649475,0.8072095513343811,0.4723086357116699,,,,
,,,,145,25403,,,,,0.7975941300392151,0.865411639213562,0.8102924823760986,0.4612875282764435
0.828125,0.9009385108947754,0.8472222089767456,0.41184985637664795,146,25449,,,,,,,,
0.8046875,0.8626902103424072,0.8299319744110107,0.4553319811820984,146,25499,,,,,,,,
0.796875,0.867399275302887,0.8115941882133484,0.4747178554534912,146,25549,,,,,,,,
,,,,146,25577,0.7933081388473511,0.8641950488090515,0.8058793544769287,0.4635092318058014,,,,
,,,,146,25577,,,,,0.7954806089401245,0.8632892370223999,0.8084326982498169,0.4647180438041687
0.76953125,0.8362522721290588,0.790035605430603,0.4924224615097046,147,25599,,,,,,,,
0.83984375,0.9109886884689331,0.8519855737686157,0.3824983239173889,147,25649,,,,,,,,
0.78515625,0.8555535674095154,0.7985348105430603,0.48494142293930054,147,25699,,,,,,,,
0.73046875,0.8156862258911133,0.718367338180542,0.5202783346176147,147,25749,,,,,,,,
,,,,147,25751,0.7888109087944031,0.8622015714645386,0.7995902895927429,0.4674002230167389,,,,
,,,,147,25751,,,,,0.796852171421051,0.8653002977371216,0.8094404339790344,0.4615989625453949
0.8203125,0.9047181606292725,0.8296296000480652,0.39546138048171997,148,25799,,,,,,,,
0.8359375,0.8866466283798218,0.8384615182876587,0.438654363155365,148,25849,,,,,,,,
0.8125,0.8765840530395508,0.8208954930305481,0.4484524726867676,148,25899,,,,,,,,
,,,,148,25925,0.78899085521698,0.8627476692199707,0.7978631854057312,0.4689982235431671,,,,
