train_mae_step,train_mse_step,train_pearson_r_step,train_r2_step,train_loss_step,epoch,step,val_mae,val_mse,val_pearson_r,val_r2,val_loss,train_mae,train_mse,train_pearson_r,train_r2,train_loss,test_kendall_tau,test_mae,test_mse,test_pearson_r,test_r2,test_loss
19.235824584960938,490.5311584472656,0.5177048444747925,-0.4952101707458496,490.5311584472656,0,49,,,,,,,,,,,,,,,,
13.325570106506348,301.60595703125,0.6440885066986084,0.2556026577949524,301.60595703125,0,99,,,,,,,,,,,,,,,,
14.196222305297852,337.55157470703125,0.5322667360305786,0.03127467632293701,337.55157470703125,0,149,,,,,,,,,,,,,,,,
13.970014572143555,353.5840148925781,0.5546590685844421,-0.0034532546997070312,353.5840148925781,0,199,,,,,,,,,,,,,,,,
13.202916145324707,269.9656066894531,0.616722047328949,0.3145158886909485,269.9656066894531,0,249,,,,,,,,,,,,,,,,
12.495233535766602,240.8294677734375,0.6242936253547668,0.3439111113548279,240.8294677734375,0,299,,,,,,,,,,,,,,,,
13.068780899047852,272.2760925292969,0.6006806492805481,0.30440962314605713,272.2760925292969,0,349,,,,,,,,,,,,,,,,
,,,,,0,351,12.663003921508789,271.4975280761719,0.6027315258979797,0.3170461654663086,271.4892578125,,,,,,,,,,,
,,,,,0,351,,,,,,22.433635711669922,1452.4129638671875,0.2612624168395996,-2.7145097255706787,1451.7913818359375,,,,,,
11.652936935424805,225.30406188964844,0.6253136396408081,0.3648339509963989,225.30406188964844,1,399,,,,,,,,,,,,,,,,
12.578604698181152,238.42137145996094,0.6572031378746033,0.4058005213737488,238.42137145996094,1,449,,,,,,,,,,,,,,,,
12.149460792541504,265.4194030761719,0.6486395597457886,0.4153883457183838,265.4194030761719,1,499,,,,,,,,,,,,,,,,
12.613849639892578,261.26141357421875,0.539511501789093,0.2709791660308838,261.26141357421875,1,549,,,,,,,,,,,,,,,,
12.68856430053711,247.45623779296875,0.6153908967971802,0.3543907403945923,247.45623779296875,1,599,,,,,,,,,,,,,,,,
13.659324645996094,304.90802001953125,0.4788622558116913,0.20641672611236572,304.90802001953125,1,649,,,,,,,,,,,,,,,,
11.84691047668457,238.8831329345703,0.6321804523468018,0.38090312480926514,238.8831329345703,1,699,,,,,,,,,,,,,,,,
,,,,,1,703,12.494613647460938,263.8351745605469,0.5978111028671265,0.33632075786590576,263.8289794921875,,,,,,,,,,,
,,,,,1,703,,,,,,12.716060638427734,268.2101135253906,0.5858906507492065,0.3140494227409363,268.1981201171875,,,,,,
12.432039260864258,230.9894561767578,0.5941952466964722,0.29930204153060913,230.9894561767578,2,749,,,,,,,,,,,,,,,,
12.163514137268066,253.73031616210938,0.610477864742279,0.36769336462020874,253.73031616210938,2,799,,,,,,,,,,,,,,,,
12.358485221862793,254.33819580078125,0.6020762324333191,0.34703654050827026,254.33819580078125,2,849,,,,,,,,,,,,,,,,
12.927818298339844,286.1429443359375,0.6150785684585571,0.35496360063552856,286.1429443359375,2,899,,,,,,,,,,,,,,,,
12.620748519897461,262.0884704589844,0.626792848110199,0.3786928653717041,262.0884704589844,2,949,,,,,,,,,,,,,,,,
13.53880500793457,292.51837158203125,0.5606540441513062,0.26724785566329956,292.51837158203125,2,999,,,,,,,,,,,,,,,,
12.57132339477539,284.0682067871094,0.5667558312416077,0.29610544443130493,284.0682067871094,2,1049,,,,,,,,,,,,,,,,
,,,,,2,1055,12.370607376098633,262.8699645996094,0.5987580418586731,0.3387488126754761,262.86480712890625,,,,,,,,,,,
,,,,,2,1055,,,,,,12.626601219177246,265.68060302734375,0.584843099117279,0.3204840421676636,265.6735534667969,,,,,,
12.675247192382812,252.32302856445312,0.6138948798179626,0.34369993209838867,252.32302856445312,3,1099,,,,,,,,,,,,,,,,
12.738521575927734,300.49664306640625,0.5418293476104736,0.27707868814468384,300.49664306640625,3,1149,,,,,,,,,,,,,,,,
12.28980827331543,247.04690551757812,0.49634429812431335,0.17433327436447144,247.04690551757812,3,1199,,,,,,,,,,,,,,,,
12.191119194030762,254.42303466796875,0.5565592646598816,0.2842997908592224,254.42303466796875,3,1249,,,,,,,,,,,,,,,,
12.370044708251953,243.40541076660156,0.648644745349884,0.41304171085357666,243.40541076660156,3,1299,,,,,,,,,,,,,,,,
11.968757629394531,227.6365966796875,0.5605470538139343,0.2900179624557495,227.6365966796875,3,1349,,,,,,,,,,,,,,,,
12.7607421875,261.9523010253906,0.6367380619049072,0.36560994386672974,261.9523010253906,3,1399,,,,,,,,,,,,,,,,
,,,,,3,1407,12.826680183410645,259.19403076171875,0.6048768758773804,0.34799569845199585,259.1892395019531,,,,,,,,,,,
,,,,,3,1407,,,,,,12.55368423461914,262.9371643066406,0.5883772969245911,0.32752281427383423,262.939697265625,,,,,,
12.362924575805664,235.07177734375,0.6459113359451294,0.4057924151420593,235.07177734375,4,1449,,,,,,,,,,,,,,,,
11.813470840454102,244.89752197265625,0.6024696230888367,0.349389910697937,244.89752197265625,4,1499,,,,,,,,,,,,,,,,
13.206350326538086,276.546875,0.6280375123023987,0.38719087839126587,276.546875,4,1549,,,,,,,,,,,,,,,,
11.779533386230469,247.88685607910156,0.620294988155365,0.3661670684814453,247.88685607910156,4,1599,,,,,,,,,,,,,,,,
12.705057144165039,280.7525634765625,0.6062802076339722,0.34277039766311646,280.7525634765625,4,1649,,,,,,,,,,,,,,,,
12.715559959411621,252.83639526367188,0.6014962792396545,0.3031810522079468,252.83639526367188,4,1699,,,,,,,,,,,,,,,,
12.455048561096191,263.9793395996094,0.5389245748519897,0.2504579424858093,263.9793395996094,4,1749,,,,,,,,,,,,,,,,
,,,,,4,1759,12.475897789001465,254.21429443359375,0.6106691956520081,0.36052221059799194,254.2108154296875,,,,,,,,,,,
,,,,,4,1759,,,,,,12.508553504943848,259.8721923828125,0.5935901999473572,0.3353760838508606,259.889892578125,,,,,,
12.373954772949219,245.1658477783203,0.6397207379341125,0.40688300132751465,245.1658477783203,5,1799,,,,,,,,,,,,,,,,
13.172101974487305,278.3194274902344,0.5946455001831055,0.33513641357421875,278.3194274902344,5,1849,,,,,,,,,,,,,,,,
12.564008712768555,272.68017578125,0.6263611912727356,0.38454240560531616,272.68017578125,5,1899,,,,,,,,,,,,,,,,
12.61163330078125,253.8242645263672,0.5857999920845032,0.2651345133781433,253.8242645263672,5,1949,,,,,,,,,,,,,,,,
14.311119079589844,312.91259765625,0.5670595169067383,0.29107868671417236,312.91259765625,5,1999,,,,,,,,,,,,,,,,
12.785492897033691,250.47691345214844,0.61180180311203,0.3572010397911072,250.47691345214844,5,2049,,,,,,,,,,,,,,,,
12.049015045166016,238.33677673339844,0.6430082321166992,0.40324604511260986,238.33677673339844,5,2099,,,,,,,,,,,,,,,,
,,,,,5,2111,12.535333633422852,252.1412353515625,0.6149826645851135,0.36573702096939087,252.13870239257812,,,,,,,,,,,
,,,,,5,2111,,,,,,12.476286888122559,257.7100524902344,0.5968983173370361,0.34089380502700806,257.6976318359375,,,,,,
11.889965057373047,237.230224609375,0.628387987613678,0.39010775089263916,237.230224609375,6,2149,,,,,,,,,,,,,,,,
10.849584579467773,207.0794677734375,0.6437041163444519,0.3787919282913208,207.0794677734375,6,2199,,,,,,,,,,,,,,,,
12.43083667755127,235.75094604492188,0.6476178169250488,0.40970027446746826,235.75094604492188,6,2249,,,,,,,,,,,,,,,,
11.707609176635742,252.1724090576172,0.6444680094718933,0.4064294695854187,252.1724090576172,6,2299,,,,,,,,,,,,,,,,
12.432130813598633,236.2889404296875,0.651130199432373,0.4088735580444336,236.2889404296875,6,2349,,,,,,,,,,,,,,,,
13.238179206848145,284.4394836425781,0.4769209325313568,0.1910400390625,284.4394836425781,6,2399,,,,,,,,,,,,,,,,
12.117077827453613,235.44273376464844,0.536756694316864,0.2500237822532654,235.44273376464844,6,2449,,,,,,,,,,,,,,,,
,,,,,6,2463,12.289605140686035,249.794677734375,0.6171233654022217,0.37163978815078735,249.7935333251953,,,,,,,,,,,
,,,,,6,2463,,,,,,12.394335746765137,254.21304321289062,0.6019856929779053,0.3498494625091553,254.23011779785156,,,,,,
11.392108917236328,238.17913818359375,0.5678351521492004,0.2560352683067322,238.17913818359375,7,2499,,,,,,,,,,,,,,,,
11.824958801269531,239.7191619873047,0.5762099623680115,0.28255903720855713,239.7191619873047,7,2549,,,,,,,,,,,,,,,,
12.626567840576172,256.6799011230469,0.5522283315658569,0.25713998079299927,256.6799011230469,7,2599,,,,,,,,,,,,,,,,
12.284845352172852,249.15451049804688,0.5986462235450745,0.34506410360336304,249.15451049804688,7,2649,,,,,,,,,,,,,,,,
13.709470748901367,287.0237731933594,0.6522255539894104,0.40905749797821045,287.0237731933594,7,2699,,,,,,,,,,,,,,,,
